,node,degree,closeness,betweenness,community,triangles,clustering
419,420,1003.5999999999976,0.6342857142857142,9.343249156208408e-05,4,57416,0.0326278689833025
423,424,1181.8999999999912,0.7488755622188905,0.0006070532790639,4,143885,0.0219648520500032
943,944,1389.0999999999904,0.7055084745762712,0.000489954598171,4,112314,0.0300019407646702
945,946,1449.8999999999864,0.7361827560795873,0.0004973099829479,4,136946,0.0273242836760996
946,947,1376.2999999999893,0.721820809248555,0.0001431625346121,4,121211,0.027475402201555
915,916,1103.7999999999938,0.6927877947295423,0.0003635900429487,4,103935,0.0253409866356904
662,663,1170.7999999999945,0.7161290322580646,0.0001695750526745,4,117888,0.024301514676036
671,672,1206.9999999999934,0.6740890688259109,0.0006145089645423,4,88702,0.0300346404679843
673,674,1402.5999999999904,0.799839871897518,0.0011094929264601,4,187387,0.022876772158765
221,222,1151.199999999992,0.7738187451587917,0.000291994446971,4,169191,0.0211782294307786
249,250,1443.5999999999894,0.7816901408450704,0.0004964884724403,4,171568,0.0241603871637566
255,256,1158.2999999999945,0.7345588235294118,0.0003401865459313,4,134219,0.0231776328607742
256,257,1212.2999999999945,0.6942321056289089,0.0003542620777089,4,102967,0.0279495899470766
612,613,1432.8999999999892,0.7573919636087946,0.0002268801868,4,154839,0.0261718573685786
614,615,1161.5999999999915,0.7511278195488722,0.000593111481555,4,141745,0.0215669777253987
658,659,1256.7999999999909,0.7270742358078602,0.000436928960643,4,132639,0.024858001608599
230,231,1612.4999999999905,0.7684615384615384,0.0007060023092087,4,169045,0.0278368837945644
232,233,1496.199999999989,0.7551020408163265,0.0008573035293142,4,146851,0.0267280554861947
234,235,1234.3999999999917,0.7620137299771167,0.0011467713538521,4,157330,0.0219120661877724
239,240,1137.1999999999955,0.6445161290322581,0.0005160471092334,4,63306,0.0331693540584962
242,243,954.8999999999976,0.6143911439114391,0.0001628214721067,4,43873,0.0377719589418036
630,631,1156.5999999999945,0.7176724137931034,0.0003262781819896,4,122272,0.0247866458656014
634,635,1131.2999999999968,0.7265454545454545,4.0454616272919546e-05,4,137906,0.0251057093869307
638,639,1416.4999999999925,0.7786438035853468,0.0003360742171697,4,171589,0.024684240860235
641,642,1154.5999999999935,0.7120456165359943,0.0001835502837506,4,116629,0.0241371261679379
208,209,1070.6999999999944,0.697138869504536,0.0004175852539245,4,102361,0.0242861945958028
210,211,1023.999999999995,0.6961672473867596,0.0001885653188258,4,109162,0.0241546824255498
54,55,1177.9999999999934,0.6722745625841184,0.0005347699068473,4,87932,0.0290042797922977
60,61,1414.5999999999913,0.7297297297297297,0.0001631080455395,4,139018,0.0285517043396838
39,40,1138.799999999995,0.68707015130674,0.0003176188880931,4,99131,0.0278782305400818
380,381,1215.799999999995,0.7602739726027398,0.000595117495585,4,159681,0.0228426308185695
383,384,1356.399999999994,0.7941176470588235,0.0002704775583867,4,186376,0.0234353048929916
403,404,1217.5999999999926,0.7726218097447796,0.0004065521767592,4,160159,0.0212202799102204
4,5,1051.499999999997,0.6516634050880626,6.36909454544725e-05,4,70236,0.0303687473374744
19,20,1278.1999999999894,0.7488755622188905,0.0007012213091037,4,148991,0.0232682516856644
6,7,1330.5999999999929,0.6908713692946058,0.0002034098226482,4,101062,0.0303905259786749
980,981,1388.799999999993,0.708008504606662,2.7768965644717145e-05,5,113766,0.0337553544602843
983,984,1500.999999999994,0.7340191036002939,0.0001153458067285,5,136041,0.0320540014176664
988,989,1621.299999999987,0.7756211180124224,0.0007606805201995,5,164053,0.0287491511083137
650,651,1518.0999999999938,0.7702390131071704,0.0007470730583623,5,169402,0.0290853794453939
228,229,1493.3999999999917,0.7313323572474377,0.0007024392461934,5,134754,0.0314289160188483
231,232,1543.7999999999904,0.7573919636087946,0.0004757596607964,5,150378,0.0295255302106039
233,234,1613.4999999999882,0.764345830145371,0.0003786351481742,5,152924,0.0297674331264066
235,236,1525.5999999999945,0.6814461118690314,0.0002592629847138,5,95789,0.0402501942890575
238,239,1730.0999999999894,0.7161290322580646,0.0006368091538432,5,119090,0.0378767138375107
633,634,1349.5999999999929,0.697138869504536,8.742877814354101e-05,5,105397,0.0339849246683605
50,51,1499.4999999999889,0.7265454545454545,0.0005302563752797,5,125279,0.031857294827672
941,942,1683.0999999999844,0.7768273716951789,0.0009385359530093,5,174221,0.0298834795108458
376,377,1403.999999999994,0.6800544588155207,0.0003559194273957,5,94588,0.0389284423654217
377,378,1632.1999999999846,0.8387909319899244,0.0001860003641344,5,211304,0.0254327596353177
406,407,1557.399999999989,0.7060070671378091,0.0004738396187961,5,112466,0.035538713856781
414,415,1298.7999999999902,0.7151037938439513,1.1033077165341692e-05,5,121659,0.0305520826579349
975,976,1422.2999999999909,0.7025316455696202,0.0004020386451916,5,109247,0.0337260303339245
947,948,1510.699999999991,0.6923076923076923,0.0005434626343109,5,102702,0.0376539885856558
950,951,1376.199999999994,0.6533682145192936,0.0002151602018001,5,75768,0.0443523520107875
204,205,1634.1999999999884,0.8128559804719284,0.0003964089468431,5,198318,0.0274338698794458
205,206,1294.3999999999926,0.7223427331887202,1.2036084180372757e-05,5,131693,0.0299816474011293
664,665,1686.4999999999898,0.7085106382978723,0.0009708104898485,5,117078,0.0379016233872184
665,666,1394.4999999999957,0.67182246133154,0.0001013037085181,5,92138,0.0417615666006842
252,253,1444.0999999999929,0.6745442268737339,0.0001079904219516,5,89707,0.0408168581288924
253,254,1408.499999999986,0.7684615384615384,9.969889729408766e-05,5,162314,0.0270317964516095
254,255,1946.3999999999849,0.829045643153527,0.0021622490894367,5,205693,0.029054249432229
258,259,1649.69999999999,0.7433035714285714,0.0010388477990348,5,146853,0.0331780109684507
611,612,1358.7999999999936,0.6777476255088195,0.0001815442697206,5,95488,0.0390695423870099
613,614,1810.7999999999845,0.7934868943606036,0.0004270420547418,5,177926,0.0305506560962293
619,620,1414.09999999999,0.7666922486569455,2.4559343196617745e-05,5,166391,0.0283605046516978
434,435,1548.0999999999856,0.7941176470588235,9.796035180136716e-05,5,181223,0.027235877767971
944,945,1564.0999999999858,0.7878548895899053,0.0004272809884032,5,179872,0.0272118261255959
928,929,1456.399999999987,0.7786438035853468,0.0007166150786725,5,169126,0.0267674736651545
53,54,1818.4999999999916,0.7786438035853468,0.0006221986849909,5,171318,0.0321721449063858
59,60,1476.0999999999897,0.7455223880597015,0.0002575578727883,5,140878,0.0297331493896843
38,39,1385.5999999999915,0.7202595529920692,0.0001959207036027,5,123111,0.0311359913237221
46,47,1601.099999999984,0.7878548895899053,0.0011113986397887,5,177675,0.0274480609174925
47,48,1688.7999999999856,0.8545765611633875,0.0011851196553935,5,227239,0.0257095016625023
49,50,1595.899999999988,0.7286652078774617,0.0003931787498921,5,131155,0.0324708482493291
677,678,1433.0999999999942,0.7045133991537377,0.0002663995315965,5,110410,0.0345802264424861
680,681,1461.7999999999909,0.7291970802919708,0.0002424825181449,5,135906,0.0316154676045143
682,683,1567.4999999999905,0.7085106382978723,0.0003023063143303,5,115477,0.0349708381658292
685,686,1558.399999999987,0.7762237762237763,0.0002561011245045,5,166866,0.0278627882456174
688,689,1493.9999999999918,0.7471952131637996,0.0004401752008075,5,146546,0.0304864722537452
690,691,1435.6999999999862,0.8195242001640689,0.0001269185971924,5,200340,0.0241949948152453
197,198,1493.7999999999918,0.7505634861006761,0.000748529806646,5,154954,0.0300836589871934
198,199,1296.699999999994,0.6379310344827587,9.027063135279567e-05,5,65225,0.0491584883258071
597,598,1824.3999999999849,0.8256198347107438,0.0009372599051957,5,205035,0.0284098904809923
603,604,1721.7999999999893,0.8155102040816327,0.0006825462737286,5,199757,0.0285400422302391
260,261,1784.7999999999904,0.7756211180124224,0.0005401192775942,5,171608,0.0323829202702655
184,185,1547.1999999999907,0.7511278195488722,0.0003543958119776,5,152863,0.0310475238472054
186,187,1511.699999999991,0.7631779984721161,0.0003236369301833,5,154857,0.0287558018858984
190,191,1455.1999999999907,0.7356406480117821,0.0003153454055257,5,137496,0.0313057817171416
693,694,1418.899999999991,0.7156160458452722,0.0002454023830109,5,118776,0.0321163042488113
697,698,1360.0999999999929,0.6884906960716747,0.0003268799861986,5,100407,0.0356738757121842
165,166,1623.399999999987,0.7816901408450704,0.0010539932049618,5,174489,0.0283493258458325
168,169,1378.3999999999949,0.7045133991537377,7.689720448571483e-06,5,119985,0.0349408211225459
175,176,1524.0999999999888,0.7505634861006761,0.00021731818659,5,152780,0.0299804009590101
718,719,1421.699999999992,0.7055084745762712,0.0002051149345738,5,114136,0.0346464433391652
436,437,1471.7999999999868,0.7762237762237763,0.0008376780253867,5,167814,0.0272029887897416
63,64,1449.2999999999904,0.7244379985496737,0.0004680699403478,5,126813,0.0317107054141065
66,67,1537.0999999999924,0.6677807486631016,0.0002151450047241,5,85894,0.0435121933576744
902,903,1463.199999999992,0.718705035971223,0.00018045615908,5,125215,0.0330126876319439
905,906,1331.0999999999929,0.6682274247491639,1.2437286986385183e-05,5,86608,0.0400934222389993
908,909,1591.1999999999896,0.7539622641509434,0.0005985165749138,5,157647,0.0315727446202569
442,443,1426.1999999999923,0.6894409937888198,0.000323971265855,5,102021,0.0367366499665161
421,422,1350.5999999999951,0.647020725388601,0.0002577728028629,5,69687,0.0458552202173049
424,425,1438.3999999999908,0.7841444270015698,4.386484012402516e-05,5,179574,0.0272837718732378
429,430,1548.8999999999903,0.7602739726027398,0.0001987625568119,5,159717,0.0305244965810983
430,431,1465.499999999993,0.6651131824234354,0.000662285532025,5,83501,0.0431281999548943
719,720,1634.9999999999864,0.8188524590163935,0.0002065860115292,5,198199,0.0264069541668536
720,721,1631.2999999999886,0.753393665158371,0.0011389144655677,5,149721,0.0303923036760533
262,263,1417.899999999992,0.7579666160849773,4.776223881100302e-05,5,158964,0.0290741049757432
266,267,1460.1999999999896,0.738359201773836,0.0002140416970076,5,142451,0.0308891427646723
580,581,1316.2999999999915,0.6777476255088195,8.024056120248505e-06,5,92812,0.0372492805141922
581,582,1381.7999999999952,0.6363057324840764,5.5337329886428086e-05,5,61151,0.05083907293742
584,585,1383.5999999999915,0.6576695194206715,0.000541289452445,5,79665,0.0432069572284068
587,588,1462.4999999999911,0.7291970802919708,0.0008405389834915,5,129077,0.0315082215694482
749,750,1538.4999999999886,0.7947494033412887,0.0001987147945731,5,176934,0.0265448529183578
886,887,1535.7999999999909,0.7350993377483444,0.0003928444142204,5,138347,0.0328679835937499
887,888,1435.099999999992,0.728134110787172,0.0001006350371747,5,134757,0.0318393040957926
888,889,1434.999999999991,0.781078967943706,1.076560862800008e-05,5,171975,0.0268091976413396
889,890,1418.3999999999933,0.6851851851851852,0.0004366280585385,5,99849,0.0375760952266432
893,894,1394.399999999991,0.7065063649222065,0.0003476613363052,5,111487,0.0335848449406676
894,895,1438.999999999991,0.6837782340862423,0.0002066194450963,5,99009,0.0378510140144454
355,356,1454.1999999999944,0.67182246133154,0.000535104242519,5,85914,0.0400884764980087
357,358,1567.9999999999852,0.8011226944667201,0.0005746767269813,5,184854,0.0264600293263085
359,360,1280.399999999995,0.6314791403286979,0.0004616698003471,5,60146,0.0508027541894401
361,362,1404.3999999999917,0.7466367713004485,7.723154015739186e-05,5,143968,0.0289753226377105
364,365,1518.199999999989,0.7878548895899053,0.001019757232182,5,173657,0.0266447325805785
753,754,1733.4999999999866,0.7708333333333334,0.0004517209260028,5,164790,0.0319314440482899
723,724,1431.5999999999935,0.6947148817802503,0.0005217308156519,5,109026,0.0355621039307683
728,729,1521.0999999999926,0.6686746987951807,0.0007627868349311,5,88605,0.0423902455180985
729,730,1443.6999999999907,0.7829153605015674,0.0003667662318296,5,175139,0.0266747459038822
733,734,1557.299999999991,0.781078967943706,0.0004101295684462,5,173774,0.0285058245497351
734,735,1613.9999999999895,0.7966507177033493,0.0017856017188014,5,188819,0.0276170920124817
735,736,1625.4999999999873,0.7522590361445783,7.194903654489493e-05,5,144477,0.0316139167195385
588,589,1616.6999999999873,0.7792511700468019,0.000291875041374,5,170110,0.0285380861341955
590,591,1533.9999999999914,0.7050105857445307,0.0006083906217506,5,113076,0.0349780382535175
563,564,1354.8999999999908,0.7085106382978723,0.0001360746183725,5,114339,0.031704057823515
566,567,1327.7999999999936,0.6951983298538622,0.0003149442027197,5,109262,0.0345327344142994
569,570,1464.599999999989,0.7928571428571428,0.0004894674233351,5,179303,0.0262533156717116
570,571,1360.2999999999952,0.6823770491803278,2.323632918155296e-05,5,100699,0.0370386403328748
575,576,1229.5999999999967,0.6166666666666667,9.327965239788888e-05,5,51975,0.0583858768721807
577,578,1253.199999999994,0.6563731931668857,6.904031620130483e-05,5,77993,0.0413537576364396
150,151,1864.2999999999852,0.8030546623794212,0.0006684578828867,5,192164,0.0310673785428178
152,153,1388.7999999999931,0.7202595529920692,0.0001462718563586,5,129012,0.0319312297020844
161,162,1625.099999999987,0.8128559804719284,0.0002319477603378,5,195003,0.0273642504028255
162,163,1621.799999999987,0.829045643153527,0.0002461919295586,5,208526,0.0262265207232157
740,741,1428.9999999999895,0.7356406480117821,0.0003663204509341,5,132576,0.0301247552260388
140,141,1449.1999999999884,0.7477544910179641,0.0001716813674061,5,143601,0.0291022794774328
141,142,1498.1999999999896,0.7714285714285715,0.0005045125285606,5,158814,0.0277483622178659
143,144,1636.7999999999893,0.7947494033412887,0.000896353935766,5,187130,0.0281754653016846
144,145,1441.9999999999936,0.6563731931668857,0.0001721828709136,5,80798,0.0448771703332744
757,758,1298.0999999999924,0.6777476255088195,0.0001872279761391,5,87244,0.0361282149895768
759,760,1425.4999999999918,0.6908713692946058,0.0006061505727504,5,102462,0.0363078387855512
760,761,1402.2999999999934,0.7000700770847933,0.0001323969259841,5,107278,0.033947224791624
763,764,1394.4999999999964,0.6745442268737339,0.0005126034518152,5,89979,0.0398645631946169
276,277,1648.8999999999887,0.7568181818181818,0.0003107650068237,5,155161,0.0316831413437432
278,279,1507.4999999999927,0.7015449438202247,0.0002006014030062,5,111165,0.0354673224982956
281,282,1572.899999999988,0.8095623987034035,0.0002970906778522,5,195816,0.0268747017450568
284,285,1601.499999999985,0.797923322683706,0.0005359400816982,5,182535,0.0266013098554534
286,287,1367.1999999999932,0.6722745625841184,6.619846299205017e-05,5,86812,0.0395267371240192
290,291,1425.7999999999922,0.7135714285714285,0.0002903705308514,5,117478,0.0333063767135562
547,548,1433.5999999999876,0.7750193948797518,8.843178515857206e-05,5,166931,0.027063040204894
295,296,1588.999999999986,0.7661042944785276,0.000587929278644,5,156360,0.0286297498517043
306,307,1647.299999999988,0.7085106382978723,0.0003946498268475,5,113577,0.0377138749445996
531,532,1511.4999999999884,0.7637614678899083,0.0013913044641167,5,161506,0.0284996004616013
532,533,1548.6999999999937,0.6942321056289089,0.0005382661027283,5,106459,0.0381890319813036
773,774,1439.5999999999924,0.670020120724346,0.0003427609306032,5,85358,0.0405664934694909
781,782,1618.2999999999884,0.7702390131071704,0.0012243372296812,5,166814,0.0296668068576573
783,784,1531.3999999999864,0.7702390131071704,0.0001633229756142,5,169697,0.0286638946339213
132,133,1607.8999999999885,0.7350993377483444,0.0016880608062972,5,132094,0.0322672911755993
546,547,1493.5999999999858,0.8155102040816327,0.0008006224884425,5,194586,0.0250048202365192
515,516,1543.9999999999882,0.7829153605015674,0.0001503029893143,5,178143,0.0282363189150129
519,520,1467.8999999999935,0.6759133964817321,0.0001913068713335,5,89084,0.0400805968906227
521,522,1417.7999999999904,0.7672811059907834,4.702988448256762e-05,5,166563,0.0281923921447642
522,523,1488.9999999999916,0.666,0.0006542471472331,5,82085,0.0418647794927564
524,525,1367.799999999995,0.6607142857142857,0.0001223668558337,5,84175,0.0440319027668904
526,527,1579.1999999999928,0.76905311778291,0.0002973103841507,5,168741,0.0306873893752735
84,85,1571.3999999999892,0.7738187451587917,0.0007616835272145,5,163877,0.0283095213378648
342,343,1529.9999999999895,0.7556732223903178,0.00072868459642,5,155481,0.0300058350083569
343,344,1366.6999999999928,0.6664442961974649,0.0001056500722499,5,84933,0.0411529296967837
451,452,1447.1999999999912,0.7756211180124224,0.0003650945534713,5,165754,0.0268730257714322
458,459,1515.6999999999905,0.7361827560795873,0.0002513201243996,5,133835,0.0312110186931384
461,462,1555.3999999999892,0.7661042944785276,0.0011350250272539,5,164834,0.0294695301990163
462,463,1374.299999999993,0.6884906960716747,8.042292611430888e-05,5,99639,0.0366786360035691
465,466,1256.2999999999909,0.6903939184519696,0.0,5,111186,0.0342699256250717
466,467,1350.599999999993,0.6981132075471698,1.7452322061540497e-05,5,109483,0.0348517787919333
71,72,1508.499999999991,0.7345588235294118,0.0007459568915814,5,145232,0.0322360200551147
73,74,1462.1999999999894,0.7202595529920692,0.0003960206031014,5,122487,0.0328050443778342
74,75,1418.599999999994,0.6731805929919138,0.0005108649063224,5,87905,0.0395218905011398
814,815,1528.0999999999913,0.6961672473867596,0.0001402538142685,5,106975,0.036497736624916
787,788,1367.4999999999918,0.6961672473867596,4.098955334760278e-05,5,106990,0.0342243314167373
789,790,1338.4999999999914,0.6856554564172959,0.0001618184650916,5,96654,0.0353006172254122
792,793,1358.999999999992,0.6814461118690314,0.0001457703528511,5,94388,0.037470897812352
793,794,1527.9999999999875,0.8056451612903226,0.0005758931944636,5,190223,0.0261271075305626
506,507,1542.199999999988,0.7410979228486647,0.0011841389374232,5,138862,0.0302952362486444
507,508,1446.9999999999914,0.7135714285714285,0.0004001663654302,5,119933,0.0336260248104668
92,93,1851.5999999999904,0.7708333333333334,0.0002694076842373,5,168509,0.0339282738355193
94,95,1569.299999999988,0.723388848660391,0.000577966075628,5,125707,0.0328853854419698
853,854,1401.6999999999912,0.7340191036002939,8.993629568111867e-05,5,134141,0.0306232049723052
896,897,1471.5999999999883,0.7708333333333334,8.892214414369836e-05,5,161412,0.0277432133971431
870,871,1395.4999999999925,0.6682274247491639,0.0006860567982812,5,85497,0.0409638503877806
871,872,1311.1999999999948,0.670020120724346,0.0001116681143401,5,86284,0.0385548092395591
872,873,1389.899999999992,0.7035211267605633,0.0002917635961501,5,113462,0.0334443116253466
873,874,1510.4999999999898,0.7545317220543807,0.0004282919557913,5,152141,0.0298063262394548
874,875,1396.1999999999905,0.7161290322580646,0.0004065856103264,5,120610,0.0314837255126069
877,878,1568.4999999999902,0.738905325443787,0.0004261442471195,5,137822,0.0323536120358934
879,880,1379.7999999999902,0.7449664429530202,0.0002618516980574,5,149689,0.0290339332133825
83,84,1279.399999999994,0.6371173469387755,0.0001774207964366,5,62620,0.0487317251880281
116,117,1561.3999999999892,0.7223427331887202,0.0004142418972078,5,125219,0.0329276241919057
121,122,1473.199999999989,0.8208709942481512,0.0001100824080115,5,203894,0.0248700677323476
129,130,1415.5999999999938,0.7085106382978723,0.000667668336339,5,116536,0.033642376312884
804,805,1607.2999999999895,0.7324046920821115,0.0002937138875682,5,132350,0.0334633026821019
810,811,1276.2999999999972,0.6193428394296342,4.998318291571468e-05,5,53263,0.0576664364159729
811,812,1402.2999999999906,0.7405485544848036,7.801961709777342e-05,5,142679,0.0299086318054986
105,106,1441.4999999999898,0.7356406480117821,0.0004882303813499,5,140118,0.0304777990643747
820,821,1322.2999999999918,0.68707015130674,5.951174955850976e-05,5,98426,0.0355077362753979
827,828,1533.2999999999884,0.826302729528536,0.0004073880159384,5,206789,0.024709277420654
828,829,1527.3999999999858,0.7934868943606036,0.0002128046550224,5,182090,0.0268469459723445
830,831,1525.399999999992,0.6942321056289089,0.0006765153725741,5,109633,0.0377776595334778
832,833,1239.0999999999958,0.6338832487309645,0.0002515875929369,5,60938,0.0484853954960751
312,313,1500.599999999988,0.7367256637168141,0.0011650595150929,5,135700,0.0303692023034183
318,319,1397.799999999992,0.7035211267605633,0.0002395515087565,5,111842,0.034479198163475
322,323,1643.499999999989,0.7050105857445307,0.0004653952549744,5,106401,0.0374442416925407
488,489,1595.6999999999898,0.7100213219616205,0.0005300892074439,5,116290,0.0350809898204377
491,492,1565.299999999991,0.7684615384615384,0.0010735518417549,5,165332,0.0296804860047799
495,496,1514.199999999992,0.7015449438202247,0.0001671678358385,5,107970,0.0361216932549521
862,863,1351.8999999999944,0.6499674690956408,0.000211252382261,5,71433,0.045515058766735
840,841,1508.4999999999895,0.8075990299110751,0.0002525905999519,5,194321,0.0261737679901396
844,845,1420.399999999992,0.7202595529920692,1.7719790598882118e-05,5,134905,0.03312618960069
103,104,1490.299999999993,0.708008504606662,0.0002965557407775,5,116499,0.0354291589374174
323,324,1613.2999999999845,0.8283582089552238,0.0010989613528023,5,205188,0.0253040755198228
324,325,1450.7999999999922,0.6903939184519696,0.0003455359166782,5,100744,0.0367273272496977
334,335,1348.499999999994,0.6629064366290643,0.0002644595162965,5,82200,0.0413952775291391
467,468,1555.2999999999922,0.6713709677419355,0.0006128372861839,5,87396,0.0427934993056213
470,471,1643.8999999999903,0.7756211180124224,0.0002562125697284,5,169110,0.0297265339314379
478,479,1690.1999999999855,0.8256198347107438,0.0002080793775293,5,203414,0.0270790493725589
87,88,1590.3999999999876,0.7522590361445783,0.0013560654843219,5,148045,0.0297685815508697
89,90,1485.6999999999894,0.777431906614786,0.0007726497372455,5,171297,0.0274453611188392
90,91,1408.0999999999906,0.7270742358078602,0.0001410896534477,5,127818,0.0311952518565099
23,24,1590.3999999999896,0.7181883537023724,0.0006001993977945,5,122346,0.0342458503816688
27,28,1553.2999999999904,0.7460791635548917,0.0002122028508134,5,142855,0.0309321907800183
28,29,1480.799999999991,0.69375,0.0001801066263324,5,102066,0.0370516782072658
30,31,1614.0999999999872,0.8195242001640689,0.0002574384671913,5,201307,0.026762348658528
33,34,1429.399999999992,0.7140814867762688,0.000334335671677,5,118653,0.0332286673724855
968,969,1339.799999999995,0.6637873754152824,6.502828814118061e-05,5,84498,0.041748270962913
972,973,1587.599999999989,0.7823022709475332,0.0016023045749164,5,173240,0.0282366558162549
14,15,1558.0999999999915,0.7070063694267515,0.0006320615873054,5,114674,0.0350752070276285
954,955,1488.6999999999916,0.7318681318681318,0.0007611151565727,5,135589,0.0314144349365421
955,956,1397.4999999999932,0.7000700770847933,2.847193895958091e-05,5,108084,0.0350935555315715
36,37,1477.099999999994,0.7181883537023724,0.0001280028000134,5,125202,0.0339005607787335
415,416,1514.599999999992,0.6942321056289089,0.0002457367186826,5,106676,0.0370346211117293
418,419,1636.4999999999875,0.7947494033412887,0.0011280485562382,5,185804,0.0282975256026478
393,394,1405.6999999999928,0.6889655172413793,0.0006985943859691,5,98292,0.0352720701040075
400,401,1505.399999999988,0.7661042944785276,0.0009845182523873,5,156692,0.0282642805039111
8,9,1430.7999999999918,0.7260174418604651,0.0003335666996321,5,123986,0.0311074965415067
1,2,1606.499999999989,0.6913494809688582,0.000603475887377,5,103783,0.0403002563921768
989,990,1643.999999999986,0.7750193948797518,0.0010409541137664,5,162328,0.0282041426185877
994,995,864.4999999999982,0.7105263157894737,0.0002414572220851,6,124089,0.0191256141318242
999,1000,767.699999999998,0.7151037938439513,0.0004470067930321,6,128843,0.0173621110958963
998,999,806.1999999999981,0.6819112627986348,0.0002244061028296,6,106642,0.0215542207802083
5,6,1144.3999999999917,0.7156160458452722,0.0009911046651193,6,119007,0.02232152547172
387,388,521.4000000000035,0.7744186046511627,0.0003594108470527,6,170104,0.0138332314786431
417,418,1074.699999999996,0.7829153605015674,0.0004356728137623,6,176175,0.0193149091440238
17,18,1000.9999999999952,0.7025316455696202,0.0002176525222617,6,119387,0.0209301081686869
16,17,1019.0999999999956,0.718705035971223,0.0007453010793024,6,129028,0.021243055090897
15,16,999.0999999999948,0.6837782340862423,0.0007408878484362,6,90414,0.0217308423483315
13,14,899.8999999999961,0.7120456165359943,0.0002637988053263,6,125022,0.0192205439807126
10,11,997.699999999996,0.702037947997189,0.0001763620668096,6,122516,0.0235459324796476
965,966,596.9000000000019,0.7522590361445783,0.0004784343461698,6,157039,0.015109752104869
29,30,903.1999999999972,0.7156160458452722,0.0001892339901691,6,131414,0.0209998020542584
22,23,537.5000000000015,0.6722745625841184,9.027063135279567e-05,6,88658,0.016169434687595
91,92,1095.0999999999929,0.6828434723171565,0.0002863083524406,6,96799,0.0248992527684288
88,89,1081.999999999995,0.7416481069042317,0.0002870828967466,6,146651,0.0205960791924426
340,341,980.199999999997,0.7045133991537377,0.0009185538243654,6,112207,0.0201839002169684
474,475,714.6999999999992,0.652088772845953,0.0002197254034261,6,74398,0.0198432954946313
337,338,531.5000000000028,0.7405485544848036,0.0001263788838939,6,147425,0.0143846540310211
100,101,994.099999999997,0.7361827560795873,0.0010288177288845,6,142541,0.0206557967215913
848,849,665.5999999999998,0.6128834355828221,8.425258926260931e-05,6,44816,0.0235708967661112
496,497,581.8000000000011,0.797923322683706,0.0001289532685658,6,194540,0.014694474410063
317,318,828.0999999999968,0.6491228070175439,0.000183617150885,6,78968,0.0240533052693754
313,314,984.899999999998,0.7444113263785395,0.0002694267891328,6,147318,0.0197317900230019
825,826,1035.7999999999945,0.7596958174904943,0.0004647345440041,6,160703,0.0185249478202065
113,114,1039.3999999999962,0.7494373593398349,0.0011095597935945,6,149763,0.0192101507181468
112,113,985.499999999996,0.7181883537023724,0.0005272473542346,6,131438,0.0215404820275251
106,107,954.2999999999968,0.721820809248555,0.0001953188993937,6,129910,0.0205099661585647
809,810,756.1999999999988,0.6326789107029765,0.0003009021045093,6,59521,0.0230367850237227
128,129,1162.699999999994,0.6529411764705882,0.0005471737602666,6,71366,0.0287958198368116
127,128,824.9999999999977,0.6232064878353087,0.0004731518425573,6,48204,0.0248747258656978
867,868,900.3999999999974,0.7040169133192389,0.0001464390241945,6,113893,0.0202204571197352
898,899,839.6999999999978,0.7065063649222065,3.109321746596296e-05,6,118590,0.0191650060890178
897,898,393.90000000000254,0.723388848660391,0.0002082911234547,6,133222,0.0129308882130293
859,860,1005.9999999999974,0.78046875,7.572702963484527e-05,6,176613,0.0185436821119994
115,116,1051.099999999995,0.7556732223903178,0.0008084722847581,6,159481,0.019193640170656
311,312,1109.9999999999966,0.7608530083777608,0.0004462378209873,6,160440,0.0208646087601374
310,311,916.4999999999974,0.7488755622188905,0.0001578733041658,6,158253,0.0196735745010383
308,309,350.9000000000015,0.5989208633093526,0.0003153454055257,6,38443,0.016721588378931
307,308,948.5999999999964,0.7105263157894737,0.0007845266139632,6,124298,0.0195627737256391
501,502,1073.1999999999955,0.7286652078774617,0.0016119994409907,6,138525,0.0200381567568663
798,799,874.5999999999991,0.7085106382978723,0.0002975587477925,6,115749,0.019233462685347
796,797,882.6999999999975,0.7410979228486647,0.000108458491892,6,151445,0.0195589748018523
788,789,947.099999999998,0.7823022709475332,9.361398806956588e-05,6,180551,0.0177988006963727
75,76,880.2999999999962,0.6927877947295423,0.0004027821440424,6,97465,0.0188775869860037
69,70,997.3999999999958,0.7427509293680298,0.0002449566021153,6,147051,0.0193896384557792
352,353,1143.699999999992,0.74,0.0002205779593889,6,148632,0.0226402809368896
345,346,907.499999999997,0.69375,0.000493019341828,6,103168,0.0202525836488691
137,138,642.2000000000004,0.7897233201581028,0.0001604811224049,6,187018,0.0152619849538557
802,803,977.099999999996,0.721820809248555,0.0001787772440188,6,128895,0.0204363266568201
541,542,710.5999999999993,0.6102626756261453,0.0001758605633021,6,45216,0.0254830432106982
537,538,424.0000000000022,0.6267252195734002,0.0001093277646383,6,58686,0.0146561155279903
302,303,760.899999999999,0.7145922746781116,0.000290872034359,6,124101,0.0172112164142366
301,302,1073.7999999999956,0.7816901408450704,0.0005308327062947,6,181331,0.0196833368984067
769,770,908.3999999999976,0.7329420396184886,0.0001203608418037,6,150121,0.0208896330654159
142,143,838.3999999999985,0.7015449438202247,7.662973594837323e-05,6,120889,0.0202594905643458
741,742,728.1999999999988,0.6375239310784939,2.206615433068339e-05,6,62809,0.0222107155657719
